code,buy_date,buy_price,sell_date,sell_price,hold_days,return_pct,exit_reason
601933,2024-02-08,2.61,2024-03-06,2.53,27,-3.07,signal
601933,2024-03-12,2.57,2024-03-15,2.54,3,-1.17,signal
601933,2024-03-18,2.59,2024-03-22,2.42,4,-6.56,signal
601933,2024-04-23,2.18,2024-05-24,2.38,31,9.17,signal
601933,2024-05-29,2.42,2024-05-30,2.38,1,-1.65,signal
601933,2024-06-03,2.63,2024-06-07,2.55,4,-3.04,signal
601933,2024-06-11,2.56,2024-06-25,2.61,14,1.95,signal
601933,2024-07-19,2.32,2024-07-25,2.13,6,-8.19,signal
601933,2024-07-31,2.18,2024-08-06,2.22,6,1.83,signal
601933,2024-08-07,2.3,2024-08-12,2.68,5,16.52,signal
601933,2024-08-16,2.37,2024-08-19,2.25,3,-5.06,signal
601933,2024-09-02,2.35,2024-09-04,2.23,2,-5.11,signal
601933,2024-09-06,2.28,2024-09-13,2.25,7,-1.32,signal
601933,2024-09-20,2.29,2024-10-10,3.42,20,49.34,signal
601933,2024-10-15,2.95,2024-10-17,3.0,2,1.69,signal
601933,2024-10-29,4.27,2024-11-14,4.83,16,13.11,signal
601933,2024-11-27,4.31,2024-12-09,5.5,12,27.61,signal
601933,2024-12-11,6.0,2024-12-20,6.31,9,5.17,signal
601933,2024-12-26,6.43,2025-01-02,6.3,7,-2.02,signal
601933,2025-01-03,6.56,2025-01-06,5.9,3,-10.06,signal
601933,2025-01-23,5.9,2025-02-05,5.43,13,-7.97,signal
601933,2025-02-14,5.53,2025-02-19,5.22,5,-5.61,signal
601933,2025-02-28,5.29,2025-03-04,5.07,4,-4.16,signal
601933,2025-03-17,5.04,2025-03-24,4.8,7,-4.76,signal
601933,2025-04-01,4.75,2025-04-02,4.62,1,-2.74,signal
601933,2025-04-07,5.05,2025-04-18,5.73,11,13.47,signal
601933,2025-06-26,4.85,2025-07-04,4.8,8,-1.03,signal
601933,2025-07-09,4.83,2025-07-30,4.79,21,-0.83,signal
601933,2025-07-31,4.8,2025-08-01,4.72,1,-1.67,signal
601933,2025-08-12,4.85,2025-08-15,4.73,3,-2.47,signal
601933,2025-08-19,4.81,2025-09-10,5.13,22,6.65,signal
601933,2025-09-16,5.36,2025-09-18,5.16,2,-3.73,signal
601933,2025-10-14,4.83,2025-10-17,4.76,3,-1.45,signal
601933,2025-11-11,4.65,2025-11-20,4.33,9,-6.88,signal
601933,2025-12-09,4.38,2025-12-15,4.9,6,11.87,signal
601933,2025-12-17,5.81,2025-12-24,5.3,7,-8.78,signal
601933,2026-01-07,4.84,2026-01-15,5.0,8,3.31,signal
601933,2026-02-06,4.75,2026-02-11,4.45,5,-6.32,signal
601933,2026-03-30,3.77,2026-04-01,3.8,2,0.8,signal
601933,2026-04-09,3.78,2026-04-23,3.79,14,0.26,signal
603400,2025-08-04,54.2788,2025-08-15,57.8935,11,6.66,signal
603400,2025-08-19,62.9363,2025-09-02,65.8954,14,4.7,signal
603400,2025-09-08,69.3636,2025-09-10,66.1927,2,-4.57,signal
603400,2025-10-28,59.2266,2025-10-29,57.9186,1,-2.21,signal
603400,2025-11-17,57.5817,2025-11-21,55.3918,4,-3.8,signal
603400,2025-12-09,52.7064,2025-12-12,51.6065,3,-2.09,signal
603400,2025-12-22,51.1309,2026-01-05,51.8146,14,1.34,signal
603400,2026-01-06,54.6288,2026-02-02,56.65,27,3.7,signal
603400,2026-02-10,58.5,2026-03-04,68.7,22,17.44,signal
603400,2026-03-09,69.33,2026-03-16,67.35,7,-2.86,signal
603400,2026-03-17,70.11,2026-03-18,67.2,1,-4.15,signal
603400,2026-03-19,69.69,2026-03-20,67.25,1,-3.5,signal
603400,2026-04-09,69.89,2026-04-21,67.94,12,-2.79,signal
600383,2024-01-12,4.1566,2024-01-18,3.9975,6,-3.83,signal
600383,2024-01-24,3.9677,2024-01-31,4.1566,7,4.76,signal
600383,2024-02-21,4.0572,2024-03-05,4.0274,13,-0.74,signal
600383,2024-03-12,3.9975,2024-03-14,4.0572,2,1.49,signal
600383,2024-03-15,4.087,2024-03-20,3.9677,5,-2.92,signal
600383,2024-04-29,3.3313,2024-05-09,3.6992,10,11.04,signal
600383,2024-05-10,3.7788,2024-05-27,4.9124,17,30.0,signal
600383,2024-05-28,4.9522,2024-05-29,4.5544,1,-8.03,signal
600383,2024-06-05,4.3257,2024-06-06,4.1069,1,-5.06,signal
600383,2024-07-02,3.6,2024-07-05,3.39,3,-5.83,signal
600383,2024-07-18,3.29,2024-07-23,3.15,5,-4.26,signal
600383,2024-08-01,3.16,2024-08-28,3.24,27,2.53,signal
600383,2024-09-02,3.47,2024-09-09,3.56,7,2.59,signal
600383,2024-09-12,3.63,2024-09-13,3.52,1,-3.03,signal
600383,2024-09-19,3.73,2024-10-25,5.48,36,46.92,signal
600383,2024-10-31,5.7,2024-11-12,6.03,12,5.79,signal
600383,2024-11-28,5.53,2024-12-05,5.57,7,0.72,signal
600383,2025-01-10,4.42,2025-01-13,4.21,3,-4.75,signal
600383,2025-01-14,4.33,2025-01-23,4.67,9,7.85,signal
600383,2025-01-24,4.68,2025-02-06,4.57,13,-2.35,signal
600383,2025-02-10,4.7,2025-02-21,4.63,11,-1.49,signal
600383,2025-02-27,4.75,2025-03-12,4.71,13,-0.84,signal
600383,2025-03-17,4.83,2025-03-24,4.67,7,-3.31,signal
600383,2025-04-07,4.52,2025-04-08,4.26,1,-5.75,signal
600383,2025-04-10,4.71,2025-04-28,4.65,18,-1.27,signal
600383,2025-06-12,3.78,2025-06-16,3.65,4,-3.44,signal
600383,2025-06-17,3.76,2025-06-20,3.6,3,-4.26,signal
600383,2025-06-25,3.68,2025-08-01,3.76,37,2.17,signal
600383,2025-08-12,3.93,2025-09-04,3.9,23,-0.76,signal
600383,2025-09-09,4.03,2025-09-19,4.12,10,2.23,signal
600383,2025-10-09,4.37,2025-10-16,4.23,7,-3.2,signal
600383,2025-11-11,3.95,2025-11-19,3.79,8,-4.05,signal
600383,2025-12-11,3.26,2025-12-12,3.22,1,-1.23,signal
600383,2025-12-22,3.15,2025-12-24,3.08,2,-2.22,signal
600383,2026-01-06,3.12,2026-01-14,3.14,8,0.64,signal
600383,2026-01-21,3.13,2026-01-28,3.1,7,-0.96,signal
600383,2026-01-30,3.33,2026-02-03,3.14,4,-5.71,signal
600383,2026-02-05,3.33,2026-02-27,3.25,22,-2.4,signal
600383,2026-03-18,3.14,2026-03-19,3.05,1,-2.87,signal
600383,2026-04-13,2.74,2026-04-23,2.75,10,0.36,signal
603307,2024-01-03,41.6962,2024-01-04,41.2775,1,-1.0,signal
603307,2024-01-05,42.4965,2024-01-08,41.445,3,-2.47,signal
603307,2024-01-10,42.4127,2024-01-18,40.4959,8,-4.52,signal
603307,2024-02-22,34.0567,2024-02-29,33.0332,7,-3.01,signal
603307,2024-03-12,33.8613,2024-03-26,34.3452,14,1.43,signal
603307,2024-03-29,35.5083,2024-04-17,37.7043,19,6.18,signal
603307,2024-04-18,40.468,2024-04-26,37.2205,8,-8.02,signal
603307,2024-05-07,37.5834,2024-05-08,37.3601,1,-0.59,signal
603307,2024-06-26,30.0151,2024-07-30,31.0137,34,3.33,signal
603307,2024-08-08,32.3291,2024-08-09,31.3017,1,-3.18,signal
603307,2024-08-12,31.6666,2024-08-13,31.5417,1,-0.39,signal
603307,2024-08-21,32.2139,2024-08-23,27.653,2,-14.16,signal
603307,2024-09-20,26.2896,2024-10-18,31.3966,28,19.43,signal
603307,2024-10-29,31.455,2024-10-30,30.3932,1,-3.38,signal
603307,2024-11-08,31.3673,2024-11-18,31.0556,10,-0.99,signal
603307,2024-11-22,32.1467,2024-11-27,32.1467,5,0.0,signal
603307,2024-11-28,32.2538,2024-12-18,35.2347,20,9.24,signal
603307,2024-12-19,35.7023,2024-12-24,33.9001,5,-5.05,signal
603307,2025-01-21,34.4651,2025-01-22,32.8675,1,-4.64,signal
603307,2025-01-27,33.6371,2025-02-26,34.582,30,2.81,signal
603307,2025-02-28,35.1567,2025-03-04,34.2508,4,-2.58,signal
603307,2025-03-05,35.3905,2025-03-10,34.4748,5,-2.59,signal
603307,2025-03-18,35.1567,2025-03-24,34.4359,6,-2.05,signal
603307,2025-03-27,35.3224,2025-04-01,34.2118,5,-3.14,signal
603307,2025-04-02,35.7023,2025-04-08,33.189,6,-7.04,signal
603307,2025-04-24,33.9683,2025-05-26,35.3418,32,4.04,signal
603307,2025-05-30,36.1601,2025-06-03,35.5172,4,-1.78,signal
603307,2025-06-05,36.4329,2025-06-09,36.1601,4,-0.75,signal
603307,2025-06-10,36.8518,2025-06-17,36.238,7,-1.67,signal
603307,2025-06-30,36.2632,2025-08-04,39.3726,35,8.57,signal
603307,2025-08-05,39.7687,2025-08-13,40.0162,8,0.62,signal
603307,2025-08-22,40.6005,2025-08-28,39.125,6,-3.63,signal
603307,2025-09-09,40.1846,2025-10-09,40.33,30,0.36,signal
603307,2025-10-15,40.91,2025-10-24,43.74,9,6.92,signal
603307,2025-10-27,44.8,2025-11-07,45.88,11,2.41,signal
603307,2025-11-17,45.0,2025-11-20,44.42,3,-1.29,signal
603307,2025-12-25,39.61,2026-01-30,39.8,36,0.48,signal
603307,2026-02-04,41.9,2026-02-24,42.0,20,0.24,signal
603307,2026-03-19,39.7,2026-03-20,38.88,1,-2.07,signal
603307,2026-04-02,38.78,2026-04-07,36.94,5,-4.74,signal
603307,2026-04-08,38.7,2026-04-24,39.13,16,1.11,end_of_data
003004,2024-01-05,30.2519,2024-01-08,29.0319,3,-4.03,signal
003004,2024-02-20,18.1611,2024-02-21,17.0998,1,-5.84,signal
003004,2024-02-28,21.3747,2024-02-29,17.318,1,-18.98,signal
003004,2024-03-01,19.4009,2024-03-14,21.9699,13,13.24,signal
003004,2024-03-18,25.6596,2024-03-27,24.7868,9,-3.4,signal
003004,2024-03-28,24.9256,2024-04-03,24.7868,6,-0.56,signal
003004,2024-04-26,23.8048,2024-05-13,22.0095,17,-7.54,signal
003004,2024-05-14,27.078,2024-05-27,24.7967,13,-8.42,signal
003004,2024-06-05,25.35,2024-06-07,22.9,2,-9.66,signal
003004,2024-06-19,24.49,2024-06-25,24.25,6,-0.98,signal
003004,2024-06-26,24.7,2024-06-28,25.79,2,4.41,signal
003004,2024-07-01,26.58,2024-07-02,25.99,1,-2.22,signal
003004,2024-07-05,25.5,2024-07-09,24.7,4,-3.14,signal
003004,2024-07-26,23.5,2024-08-06,23.46,11,-0.17,signal
003004,2024-09-06,20.74,2024-09-09,20.0,3,-3.57,signal
003004,2024-09-11,20.53,2024-09-12,20.26,1,-1.32,signal
003004,2024-09-20,22.47,2024-10-17,24.42,27,8.68,signal
003004,2024-10-21,25.0,2024-10-25,25.16,4,0.64,signal
003004,2024-10-29,26.7,2024-10-30,24.49,1,-8.28,signal
003004,2024-11-11,25.91,2024-11-15,25.25,4,-2.55,signal
003004,2024-11-22,25.65,2024-12-18,28.36,26,10.57,signal
003004,2025-01-21,23.8,2025-02-14,26.22,24,10.17,signal
003004,2025-02-24,27.05,2025-02-26,25.87,2,-4.36,signal
003004,2025-03-07,25.66,2025-03-18,25.8,11,0.55,signal
003004,2025-03-19,25.69,2025-03-20,25.37,1,-1.25,signal
003004,2025-04-18,20.06,2025-05-07,18.37,19,-8.42,signal
003004,2025-05-15,19.79,2025-06-10,19.01,26,-3.94,signal
003004,2025-06-12,19.51,2025-06-16,19.6,4,0.46,signal
003004,2025-07-01,18.51,2025-07-21,18.2,20,-1.67,signal
003004,2025-07-22,18.39,2025-07-31,18.06,9,-1.79,signal
003004,2025-08-08,18.25,2025-09-01,19.25,24,5.48,signal
003004,2025-09-02,19.69,2025-09-04,19.19,2,-2.54,signal
003004,2025-09-10,19.71,2025-09-23,20.03,13,1.62,signal
003004,2025-10-24,19.83,2025-11-24,20.64,31,4.08,signal
003004,2025-12-09,22.11,2025-12-17,21.64,8,-2.13,signal
003004,2025-12-22,22.35,2025-12-30,20.88,8,-6.58,signal
003004,2026-01-06,24.7,2026-01-29,28.0,23,13.36,signal
003004,2026-02-25,28.18,2026-03-23,29.6,26,5.04,signal
003004,2026-04-13,29.06,2026-04-27,32.07,14,10.36,end_of_data
000040,2024-01-03,3.75,2024-01-09,3.63,6,-3.2,signal
000040,2024-01-10,3.74,2024-01-18,3.65,8,-2.41,signal
000040,2024-02-22,2.96,2024-03-15,3.23,22,9.12,signal
000040,2024-03-18,3.29,2024-03-26,3.13,8,-4.86,signal
000040,2024-04-30,2.4,2024-05-06,2.41,6,0.42,signal
000040,2024-08-06,1.3,2024-08-13,1.28,7,-1.54,signal
000040,2024-08-15,1.27,2024-08-16,1.25,1,-1.57,signal
000040,2024-08-21,1.19,2024-08-22,1.15,1,-3.36,signal
000040,2024-08-23,1.21,2024-08-26,1.14,3,-5.79,signal
000040,2024-08-28,1.15,2024-09-11,1.2,14,4.35,signal
000040,2024-09-23,1.22,2024-09-24,1.19,1,-2.46,signal
000040,2024-09-26,1.22,2024-10-10,1.21,14,-0.82,signal
000040,2024-10-16,1.25,2024-10-21,1.2,5,-4.0,signal
000040,2024-10-24,1.23,2024-10-30,1.22,6,-0.81,signal
000040,2024-11-04,1.36,2024-11-18,1.48,14,8.82,signal
000040,2024-11-19,1.57,2024-11-25,1.44,6,-8.28,signal
000040,2024-12-05,1.46,2024-12-13,1.47,8,0.68,signal
000040,2025-03-17,0.82,2025-03-19,0.74,2,-9.76,signal
600717,2024-01-05,4.0329,2024-01-09,3.9374,4,-2.37,signal
600717,2024-01-16,3.9947,2024-01-19,3.8896,3,-2.63,signal
600717,2024-01-29,4.0616,2024-02-01,3.9182,3,-3.53,signal
600717,2024-02-08,3.9947,2024-03-26,4.0425,47,1.2,signal
600717,2024-04-02,4.1667,2024-04-24,4.1954,22,0.69,signal
600717,2024-05-07,4.3292,2024-05-17,4.3578,10,0.66,signal
600717,2024-05-21,4.4152,2024-05-23,4.3483,2,-1.52,signal
600717,2024-06-27,4.138,2024-08-12,4.4511,46,7.57,signal
600717,2024-09-24,4.1478,2024-10-16,4.588,22,10.61,signal
600717,2024-10-21,4.6467,2024-10-22,4.588,1,-1.26,signal
600717,2024-10-29,4.7935,2024-10-30,4.6565,1,-2.86,signal
600717,2024-11-08,4.9598,2024-11-25,4.7837,17,-3.55,signal
600717,2024-12-04,4.9304,2024-12-05,4.9011,1,-0.6,signal
600717,2024-12-09,5.0185,2024-12-16,4.8913,7,-2.53,signal
600717,2024-12-30,4.8326,2025-01-02,4.7641,3,-1.42,signal
600717,2025-01-24,4.4902,2025-02-06,4.5,13,0.22,signal
600717,2025-02-28,4.4804,2025-04-08,4.2457,39,-5.24,signal
600717,2025-04-28,4.4413,2025-05-06,4.363,8,-1.76,signal
600717,2025-05-08,4.3728,2025-05-27,4.4804,19,2.46,signal
600717,2025-06-18,4.5196,2025-07-18,4.65,30,2.89,signal
600717,2025-07-22,4.73,2025-07-30,4.72,8,-0.21,signal
600717,2025-08-07,4.68,2025-09-03,4.92,27,5.13,signal
600717,2025-10-13,4.71,2025-10-20,4.75,7,0.85,signal
600717,2025-10-21,4.78,2025-11-19,4.75,29,-0.63,signal
600717,2025-12-19,4.49,2025-12-31,4.46,12,-0.67,signal
600717,2026-01-07,4.54,2026-01-19,4.58,12,0.88,signal
600717,2026-01-21,4.68,2026-02-03,4.88,13,4.27,signal
600717,2026-02-04,4.78,2026-02-11,4.76,7,-0.42,signal
600717,2026-03-04,4.8,2026-03-05,4.65,1,-3.12,signal
600717,2026-03-13,4.83,2026-03-19,4.74,6,-1.86,signal
600717,2026-03-26,4.74,2026-03-30,4.6,4,-2.95,signal
600717,2026-04-24,4.52,2026-04-27,4.47,3,-1.11,end_of_data
601888,2024-01-03,76.7456,2024-01-04,76.9561,1,0.27,signal
601888,2024-01-10,75.8271,2024-01-18,74.9947,8,-1.1,signal
601888,2024-01-19,79.7979,2024-01-24,78.4488,5,-1.69,signal
601888,2024-01-26,82.4578,2024-01-31,77.9991,5,-5.41,signal
601888,2024-02-07,79.3195,2024-02-29,80.8504,22,1.93,signal
601888,2024-03-01,83.051,2024-03-06,81.1374,5,-2.3,signal
601888,2024-03-12,81.2331,2024-03-25,80.4294,13,-0.99,signal
601888,2024-03-29,82.5535,2024-04-03,81.4244,5,-1.37,signal
601888,2024-05-06,71.6363,2024-05-09,70.1437,3,-2.08,signal
601888,2024-05-10,71.1962,2024-05-13,70.4786,3,-1.01,signal
601888,2024-05-17,71.0048,2024-05-28,69.7418,11,-1.78,signal
601888,2024-07-04,64.9697,2024-07-09,61.7859,5,-4.9,signal
601888,2024-07-12,65.7828,2024-07-25,63.5101,13,-3.45,signal
601888,2024-07-26,65.4106,2024-07-30,63.2652,4,-3.28,signal
601888,2024-08-01,66.978,2024-08-08,64.9893,7,-2.97,signal
601888,2024-09-02,58.7784,2024-09-03,57.7204,1,-1.8,signal
601888,2024-09-20,53.6157,2024-09-23,53.1749,3,-0.82,signal
601888,2024-09-25,56.9661,2024-10-14,70.1422,19,23.13,signal
601888,2024-10-28,67.5952,2024-10-31,66.1747,3,-2.1,signal
601888,2024-11-05,68.5748,2024-11-13,72.2191,8,5.31,signal
601888,2024-12-03,71.1415,2024-12-06,68.4768,3,-3.75,signal
601888,2024-12-11,68.8981,2024-12-20,68.5748,9,-0.47,signal
601888,2025-01-27,60.1499,2025-03-31,59.758,63,-0.65,signal
601888,2025-04-09,59.5621,2025-04-22,63.2847,13,6.25,signal
601888,2025-05-06,62.1875,2025-05-09,61.7173,3,-0.76,signal
601888,2025-06-09,60.3556,2025-06-13,59.954,4,-0.67,signal
601888,2025-06-20,59.5918,2025-08-04,64.2272,45,7.78,signal
601888,2025-08-12,65.3337,2025-08-15,64.1674,3,-1.79,signal
601888,2025-08-21,66.4701,2025-09-04,66.9885,14,0.78,signal
601888,2025-09-08,70.2282,2025-09-16,70.2781,8,0.07,signal
601888,2025-09-17,71.883,2025-09-18,70.946,1,-1.3,signal
601888,2025-09-19,71.4643,2025-09-24,69.351,5,-2.96,signal
601888,2025-10-22,70.1584,2025-10-23,69.0719,1,-1.55,signal
601888,2025-10-30,71.1553,2025-11-20,82.5393,21,16.0,signal
601888,2025-12-02,83.7356,2025-12-05,80.9145,3,-3.37,signal
601888,2025-12-09,81.3232,2025-12-10,79.6485,1,-2.06,signal
601888,2025-12-11,82.34,2025-12-12,79.2497,1,-3.75,signal
601888,2025-12-22,84.0,2025-12-26,84.84,4,1.0,signal
601888,2025-12-29,93.0,2026-01-14,92.0,16,-1.08,signal
601888,2026-01-21,96.09,2026-01-26,93.14,5,-3.07,signal
601888,2026-02-10,96.75,2026-02-25,83.0,15,-14.21,signal
601888,2026-03-30,70.51,2026-04-01,71.58,2,1.52,signal
601888,2026-04-02,71.1,2026-04-07,69.03,5,-2.91,signal
601888,2026-04-09,69.27,2026-04-10,68.18,1,-1.57,signal
601888,2026-04-13,68.55,2026-04-16,68.38,3,-0.25,signal
601888,2026-04-21,67.69,2026-04-23,66.64,2,-1.55,signal
603201,2024-01-03,15.4111,2024-01-04,15.3493,1,-0.4,signal
603201,2024-01-16,15.7374,2024-01-18,15.2424,2,-3.15,signal
603201,2024-01-22,15.5574,2024-01-23,14.4831,1,-6.91,signal
603201,2024-02-19,11.3896,2024-02-21,11.7552,2,3.21,signal
603201,2024-02-26,12.1714,2024-04-17,14.6574,51,20.43,signal
603201,2024-04-18,15.3268,2024-04-19,15.2986,1,-0.18,signal
603201,2024-04-22,15.0568,2024-04-23,14.4718,1,-3.88,signal
603201,2024-04-26,15.5967,2024-05-21,16.7666,25,7.5,signal
603201,2024-05-28,16.2829,2024-05-29,16.2379,1,-0.28,signal
603201,2024-07-15,13.4495,2024-07-17,12.5512,2,-6.68,signal
603201,2024-07-29,12.1304,2024-08-06,11.8148,8,-2.6,signal
603201,2024-08-07,12.6888,2024-08-12,11.6853,5,-7.91,signal
603201,2024-09-05,10.957,2024-09-18,10.609,13,-3.18,signal
603201,2024-09-20,10.8842,2024-10-16,11.8229,26,8.62,signal
603201,2024-10-22,12.5026,2024-10-30,13.2876,8,6.28,signal
603201,2024-11-01,15.2217,2024-11-11,16.5014,10,8.41,signal
603201,2024-11-12,16.8018,2024-11-13,16.0547,1,-4.45,signal
603201,2024-12-02,15.2183,2024-12-05,14.9097,3,-2.03,signal
603201,2024-12-11,15.4538,2024-12-16,15.2426,5,-1.37,signal
603201,2025-01-16,13.8784,2025-02-06,13.8865,21,0.06,signal
603201,2025-02-07,14.2925,2025-03-03,14.9747,24,4.77,signal
603201,2025-03-04,15.3888,2025-03-05,15.3401,1,-0.32,signal
603201,2025-03-10,16.0872,2025-03-20,15.8598,10,-1.41,signal
603201,2025-03-21,16.1684,2025-03-24,15.5918,3,-3.57,signal
603201,2025-04-18,12.847,2025-04-29,13.7241,11,6.83,signal
603201,2025-05-07,14.3006,2025-06-05,14.5361,29,1.65,signal
603201,2025-06-09,14.6498,2025-06-16,14.593,7,-0.39,signal
603201,2025-06-30,15.1127,2025-08-01,16.1348,32,6.76,signal
603201,2025-08-04,16.6929,2025-08-19,17.0417,15,2.09,signal
603201,2025-08-22,17.4901,2025-08-25,17.4204,3,-0.4,signal
603201,2025-09-02,17.7194,2025-09-05,17.4403,3,-1.57,signal
603201,2025-09-08,18.1778,2025-09-24,19.1943,16,5.59,signal
603201,2025-10-22,18.696,2025-10-30,17.2908,8,-7.52,signal
603201,2025-12-04,17.0,2025-12-11,16.91,7,-0.53,signal
603201,2025-12-22,16.77,2026-01-30,17.14,39,2.21,signal
603201,2026-02-09,17.72,2026-03-04,17.2,23,-2.93,signal
603201,2026-03-09,17.58,2026-03-20,17.97,11,2.22,signal
603201,2026-04-09,16.38,2026-04-24,15.72,15,-4.03,signal
603278,2024-01-03,12.6263,2024-01-08,11.7713,5,-6.77,signal
603278,2024-02-23,8.9279,2024-02-29,9.0571,6,1.45,signal
603278,2024-03-01,9.594,2024-03-26,10.2005,25,6.32,signal
603278,2024-04-03,10.7771,2024-04-09,10.3894,6,-3.6,signal
603278,2024-05-21,8.7986,2024-05-22,8.4805,1,-3.62,signal
603278,2024-06-18,7.7249,2024-06-21,7.188,3,-6.95,signal
603278,2024-06-24,7.6155,2024-06-25,6.86,1,-9.92,signal
603278,2024-07-12,5.6769,2024-07-15,5.4383,3,-4.2,signal
603278,2024-07-22,5.3885,2024-07-25,5.14,3,-4.61,signal
603278,2024-07-29,5.3,2024-08-07,6.43,9,21.32,signal
603278,2024-09-04,5.14,2024-09-18,5.12,14,-0.39,signal
603278,2024-09-20,5.27,2024-10-16,5.63,26,6.83,signal
603278,2024-10-17,5.76,2024-10-18,5.63,1,-2.26,signal
603278,2024-10-23,5.9,2024-11-18,6.64,26,12.54,signal
603278,2024-11-20,7.04,2024-11-27,6.89,7,-2.13,signal
603278,2024-11-28,7.1,2024-11-29,7.45,1,4.93,signal
603278,2024-12-02,8.69,2024-12-11,9.65,9,11.05,signal
603278,2025-01-14,8.32,2025-01-20,8.48,6,1.92,signal
603278,2025-01-23,8.7,2025-02-05,8.63,13,-0.8,signal
603278,2025-02-06,8.51,2025-02-24,10.7,18,25.73,signal
603278,2025-02-26,11.43,2025-03-03,12.19,5,6.65,signal
603278,2025-03-05,12.26,2025-03-11,12.79,6,4.32,signal
603278,2025-03-21,12.8,2025-03-24,11.5,3,-10.16,signal
603278,2025-04-18,9.35,2025-04-29,8.65,11,-7.49,signal
603278,2025-04-30,9.2,2025-05-20,9.95,20,8.15,signal
603278,2025-06-25,9.13,2025-07-07,9.0,12,-1.42,signal
603278,2025-07-09,9.35,2025-07-28,10.08,19,7.81,signal
603278,2025-07-29,10.21,2025-08-04,9.92,6,-2.84,signal
603278,2025-08-06,10.4,2025-08-22,10.64,16,2.31,signal
603278,2025-09-12,10.37,2025-09-25,10.88,13,4.92,signal
603278,2025-10-28,10.46,2025-10-31,9.95,3,-4.88,signal
603278,2025-12-02,9.46,2025-12-11,10.51,9,11.1,signal
603278,2025-12-16,9.83,2025-12-17,9.41,1,-4.27,signal
603278,2025-12-23,9.86,2025-12-24,9.63,1,-2.33,signal
603278,2025-12-25,10.68,2026-01-06,14.49,12,35.67,signal
603278,2026-01-07,15.73,2026-01-14,15.0,7,-4.64,signal
603278,2026-01-26,13.33,2026-01-29,12.39,3,-7.05,signal
603278,2026-02-04,12.7,2026-02-12,12.62,8,-0.63,signal
603278,2026-04-01,10.94,2026-04-07,10.49,6,-4.11,signal
603278,2026-04-09,10.9,2026-04-24,12.45,15,14.22,end_of_data
002225,2024-01-03,3.7285,2024-01-08,3.6993,5,-0.78,signal
002225,2024-01-12,3.7285,2024-01-19,3.602,7,-3.39,signal
002225,2024-02-19,2.8718,2024-02-21,2.94,2,2.37,signal
002225,2024-02-23,3.0276,2024-04-16,3.2126,53,6.11,signal
002225,2024-04-19,3.3391,2024-05-31,4.4587,42,33.53,signal
002225,2024-07-02,4.0869,2024-07-03,4.0175,1,-1.7,signal
002225,2024-08-01,3.4818,2024-08-06,3.4124,5,-1.99,signal
002225,2024-08-09,3.5017,2024-08-15,3.4025,6,-2.83,signal
002225,2024-09-02,3.1644,2024-09-05,3.0652,3,-3.13,signal
002225,2024-09-06,3.1743,2024-09-12,3.1148,6,-1.88,signal
002225,2024-09-19,3.214,2024-10-16,3.6604,27,13.89,signal
002225,2024-10-23,3.7397,2024-11-04,3.8687,12,3.45,signal
002225,2024-11-06,3.9877,2024-11-14,4.1564,8,4.23,signal
002225,2024-12-02,4.3151,2024-12-24,4.94,22,14.48,signal
002225,2024-12-31,4.9797,2025-01-03,4.8012,3,-3.59,signal
002225,2025-01-07,5.2376,2025-01-21,5.3467,14,2.08,signal
002225,2025-02-06,5.317,2025-02-10,5.2079,4,-2.05,signal
002225,2025-02-11,5.565,2025-02-17,5.317,6,-4.46,signal
002225,2025-02-21,5.3765,2025-03-13,5.8427,20,8.67,signal
002225,2025-03-14,5.9221,2025-03-17,5.7931,3,-2.18,signal
002225,2025-04-22,5.2079,2025-04-29,5.069,7,-2.67,signal
002225,2025-05-06,5.2674,2025-05-16,5.3765,10,2.07,signal
002225,2025-05-20,5.3567,2025-05-23,5.1583,3,-3.7,signal
002225,2025-06-09,4.9103,2025-06-10,4.8408,1,-1.41,signal
002225,2025-06-13,4.95,2025-06-16,4.7615,3,-3.81,signal
002225,2025-06-25,4.8111,2025-07-18,5.78,23,20.14,signal
002225,2025-07-22,6.34,2025-08-13,7.15,22,12.78,signal
002225,2025-08-18,7.64,2025-08-20,7.2,2,-5.76,signal
002225,2025-09-11,6.11,2025-09-15,6.05,4,-0.98,signal
002225,2025-10-09,5.99,2025-10-17,5.73,8,-4.34,signal
002225,2025-10-23,5.82,2025-11-07,5.73,15,-1.55,signal
002225,2025-11-11,6.3,2025-11-19,6.08,8,-3.49,signal
002225,2025-11-27,6.12,2025-12-01,5.8,4,-5.23,signal
002225,2025-12-24,5.73,2026-01-05,5.72,12,-0.17,signal
002225,2026-01-07,6.1,2026-01-14,5.94,7,-2.62,signal
002225,2026-01-15,6.0,2026-01-19,5.87,4,-2.17,signal
002225,2026-01-20,6.03,2026-02-03,6.4,14,6.14,signal
002225,2026-02-13,6.48,2026-02-24,6.37,11,-1.7,signal
002225,2026-02-25,6.54,2026-03-04,6.18,7,-5.5,signal
002225,2026-04-02,5.42,2026-04-27,4.82,25,-11.07,signal
002296,2024-01-03,8.1158,2024-01-08,8.0186,5,-1.2,signal
002296,2024-01-22,7.727,2024-01-23,6.7356,1,-12.83,signal
002296,2024-02-23,6.1233,2024-02-29,6.1719,6,0.79,signal
002296,2024-03-01,6.4052,2024-03-28,6.9398,27,8.35,signal
002296,2024-04-02,7.5812,2024-04-09,7.3383,7,-3.21,signal
002296,2024-04-12,7.3966,2024-04-15,7.2508,3,-1.97,signal
